id,runName,instrumentType,runType,data_folder,startDate,totalReadCount
1,120621_SN1043_0085_BD14N7ACXX,HiSeq2000,PE100_index,120621_SN1043_0085_BD14N7ACXX,20120621,20000000
4,RUN13,HiSeq2000,PE100_index,120821_SN1043_0090_AD17B4ACXX,20120821,0
5,RUN14,HiSeq2000,PE100_index,120821_SN1043_0091_BC11WJACXX,20120821,0
7,RUN15_20120903,HiSeq2000,PE100_index,120905_SN1043_0092_BD1AGWACXX,20120905,0
8,RUN16,HiSeq2000,PE100_index,120921_SN1043_0093_AC14RTACXX,20120921,0
9,RUN17,HiSeq2000,PE100_index,120921_SN1043_0094_BD1C71ACXX,20120921,0
10,RUN18,HiSeq2000,PE100_index,121023_SN1043_0095_AD1FC8ACXX,20121023,0
11,RUN19,HiSeq2000,PE100_index,121023_SN1043_0096_BC1AFUACXX,20121023,0
12,RUN20,HiSeq2000,PE100_index,121127_SN1043_0105_AD1HHYACXX,20121127,0
13,RUN21,HiSeq2000,PE100_index,121120_SN1043_0103_BD1GTDACXX,20121120,0
14,RUN22,HiSeq2500,PE100_index,121205_SN7001357_0034_AD1HVTACXX,20121205,0
16,RUN23,HiSeq2000,SR100_index,121217_SN1043_0107_AD0DURACXX,20121217,0
17,RUN24,HiSeq2000,PE100_index,121217_SN1043_0108_BD1HW4ACXX,20121217,0
18,RUN25,HiSeq2500,PE100_index,121217_SN7001357_0039_BD1LG3ACXX,20121217,0
20,RUN26,HiSeq2500,PE100_index,130201_SN7001357_0043_BC1K0BACXX,20130201,0
21,RUN27,HiSeq2500,PE100_index,130206_SN7001357_0044_AD1H5NACXX,20130206,0
22,RUN28,HiSeq2000,PE100_index,130212_SN1043_0109_AC0VNUACXX,20130212,0
23,RUN29,HiSeq2500,SR100_index,130219_SN7001357_0045_BD1NM6ACXX,20130219,461611687
25,RUN30,HiSeq2000,PE100_index,130228_SN1043_0110_AC1THMACXX,20130228,307135082
26,RUN31,HiSeq2000,PE100_index,130228_SN1043_0111_BD1V77ACXX,20130228,1648603664
27,RUN32,HiSeq2500,SR100_index,130228_SN7001357_0046_AD1WRVACXX,20130228,0
28,RUN33,HiSeq2000,PE100_index,130321_SN1043_0113_BC1UVDACXX,20130321,1519230814
30,RUN34,HiSeq2000,SR100_index,130320_SN1043_0112_AD1WAUACXX,20130320,651780395
31,RUN35,HiSeq2000,PE100_index,130415_SN1043_0123_AC1WGAACXX,20130415,4513004450
32,RUN36,HiSeq2500,SR50_index,130402_SN7001357_0049_AD1WTGACXX,20130402,1031931170
36,RUN40,HiSeq2500,SR100_index,130408_SN7001357_0050_AC20FYACXX,20130408,1090798648
37,RUN41,HiSeq2500,PE100_index,130426_SN7001357_0057_BC1VNNACXX,20130426,4475098794
38,RUN42,HiSeq2000,SR100_index,130409_SN1043_0118_BD24C2ACXX,20130409,1391319648
42,RUN46,HiSeq2500,SR100_index,130418_SN7001357_0055_BC2429ACXX,20130418,2008831453
43,RUN47,HiSeq2500,SR100_index,130424_SN7001357_0056_AC22VMACXX,20130424,2136158914
44,RUN48,HiSeq2500,SR100_index,130416_SN7001357_0054_AD246NACXX,20130416,2749071343
45,RUN49,HiSeq2000,SR100_index,130417_SN1043_0124_BC228BACXX,20130417,2233251527
46,RUN50,HiSeq2000,SR100_index,130430_SN1043_0125_BC24TPACXX,20130430,4195831723
48,RUN52,HiSeq2000,SR50_index,130508_SN1043_0128_BD2729ACXX,20130508,12721658580
58,RUN54,HiSeq2000,PE100_index,130509_SN7001357_0059_AD12RNACXX,20130509,3870036358
61,RUN55,HiSeq2500,SR100_index,170510_D00418_0128_AHKJYWBCXY,20170510,2262884576
64,RUN56,HiSeq2000,SR100_index,130606_SN1043_0130_AD273DACXX,20130606,2794531063
66,RUN57,HiSeq2500,PE100_index,130523_SN7001357_0061_AC266CACXX,20130523,3293664140
67,RUN58,HiSeq2500,SR50_index,130523_SN7001357_0062_BC2403ACXX,20130523,6113765733
68,RUN59,HiSeq2500,PE100_index,130607_SN7001357_0065_AD267RACXX,20130607,5216412918
69,RUN60,HiSeq2000,SR50_index,130709_SN1043_0134_BD2C6TACXX,20130709,9604434574
72,RUN61_72,HiSeq2000,SR100_index,130621_SN1043_0131_AD29WBACXX,20130621,3021057910
73,p1140,MiSeq,Miseq-500cycV2,130618_M01106_0027_000000000-A4WT7,20130618,0
74,RUN62_74,HiSeq2000,SR100_index,130702_SN1043_0132_AD23T3ACXX,20130702,3724514646
75,RUN63_75,HiSeq2500,PE100_index,130705_SN7001357_0067_AD2CCRACXX,20130705,5310746086
77,RUN64_77,HiSeq2500,SR100_index,130809_SN7001357_0069_AC2AKAACXX,20130809,4105976958
78,RUN65_78,HiSeq2000,PE100_index,130709_SN1043_0133_AD2CGMACXX,20130709,9803673272
79,RUN66_79,HiSeq2500,SR50_index,130809_SN7001357_0070_BD2D3GACXX,20130809,6833623437
80,RUN 29,MiSeq,Miseq-500cycV2,130704_M01106_0029_000000000-A542D,20130704,0
82,RUN67_82,HiSeq2500,PE100_index,130723_SN7001357_0068_AD27M3ACXX,20130723,4966083068
83,RUN31_LP,MiSeq,Miseq-500cycV2,130712_M01106_0031_000000000-A4KVM,20130712,0
87,RUN68_87,HiSeq2000,PE100_index,130729_SN1043_0135_AD2CKEACXX,20130729,0
89,RUN35_LP,MiSeq,Miseq-500cycV2,130729_M01106_0035_000000000-A5B17,20130729,0
98,RUN68_2,HiSeq2000,PE100_index,130806_SN1043_0137_AD2CJNACXX,20130806,1549449336
99,RUN69_99,HiSeq2500,SR100_index,130830_SN7001357_0072_BC2AJDACXX,20130830,1524704362
100,RUN70,HiSeq2500,PE100_index,130830_SN7001357_0071_AD2FNTACXX,20130830,5533689640
113,RUN 38,MiSeq,Miseq-300cycV2,130823_M01106_0038_000000000-A4YVJ,20130823,0
114,RUN 39,MiSeq,Miseq-300cycV2,130828_M01106_0039_000000000-A4YNE,20130828,0
116,RUN71,HiSeq2500,SR100_index,130912_SN7001357_0074_BD2F5YACXX,20130912,4731103870
117,RUN72,HiSeq2000,PE100_index,130927_SN1043_0144_AC2GKHACXX,20130927,3145847860
118,RUN73,HiSeq2500,SR50_index,130906_SN7001357_0073_BD2FU7ACXX,20130906,1784589547
119,RUN74,HiSeq2000,SR100_index,130927_SN1043_0145_BD29HNACXX,20130927,2706424621
120,RUN 40,MiSeq,Miseq-300cycV2,130830_M01106_0040_000000000-A4YCT,20130830,0
121,RUN 41,MiSeq,Miseq-300cycV2,130906_M01106_0041_000000000-A4YBY,20130906,0
122,RUN 42,MiSeq,Miseq-300cycV2,130911_M01106_0042_000000000_A4YU1,20130911,0
124,RUN75,HiSeq2000,PE100_index,131105_SN1043_0148_AC2N8KACXX,20131105,4948929034
125,RUN 44,MiSeq,Miseq-500cycV2,131003_M01106_0044_000000000-A5KUL,20131003,0
126,RUN76,HiSeq2000,SR100_index,131023_SN1043_0146_AC2T23ACXX,20131023,2677935229
127,RUN77,HiSeq2000,SR100_index,131104_SN7001357_0076_AC2T2TACXX,20131104,4289427084
128,RUN 78,HiSeq2000,SR50_index,131023_SN7001357_0075_AC2MV2ACXX,20131023,10535709466
129,RUN 45,MiSeq,Miseq-500cycV2,131015_M01106_0045_000000000-A5L5V,20131015,0
130,RUN79,HiSeq2000,SR100_index,131023_SN1043_0147_BC2M34ACXX,20131023,3095573498
131,RUN 46,MiSeq,Miseq-500cycV2,131018_M01106_0046_000000000-A5L5P,20131018,0
132,RUN80,HiSeq2000,PE100_index,131105_SN1043_0149_BC39H6ACXX,20131105,6685538806
133,RUN81_133,HiSeq2500,SR100_index,131104_SN7001357_0077_BC2YM8ACXX,20131104,4677547001
134,RUN82_134,HiSeq2000,PE100_index,131122_SN1043_0150_AC37MGACXX,20131122,3385961988
135,RUN83_135,HiSeq2500,SR50_index,131205_SN7001357_0081_AC36DHACXX,20131205,11690732053
136,RUN136_SA,MiSeq,Miseq-500cycV2,131105_M01106_0047_000000000-A61RV,20131105,0
137,RUN48_SA,MiSeq,Miseq-500cycV2,131112_M01106_0048_000000000-A5J9Y,20131112,0
138,RUN84_138,HiSeq2500,SR100_index,131126_SN7001357_0078_AC36H3ACXX,20131126,3094600569
139,RUN85_139,HiSeq2500,SR100_index,131126_SN7001357_0079_BC36BLACXX,20131126,5191420835
140,RUN86_140,HiSeq2500,SR100_index,131205_SN7001357_0080_BC36FLACXX,20131205,2232084620
141,RUN87_141,HiSeq2000,SR100_index,131210_SN1043_0151_BC36GJACXX,20131210,2848458351
142,RUN49_SA,MiSeq,Miseq-500cycV2,131115_M01106_0049_000000000-A5KJG,20131115,0
143,RUN88_143,HiSeq2000,SR100_index,140115_SN1043_0154_AC3J38ACXX,20140115,1762746045
146,RUN50_p1140,MiSeq,Miseq-500cycV2,131121_M01106_0050_000000000-A59EK,20131121,0
147,RUN51_1439_nextXT_o673,MiSeq,Miseq-500cycV2,131129_M01106_0051_000000000-A59HV,20131129,0
150,RUN90_150,HiSeq2500,PE100_index,140131_SN7001357_0083_AC3F4WACXX,20140131,4657415496
153,RUN92,HiSeq2500,PE100_index,140131_SN7001357_0084_BC3FHRACXX,20140131,3389559846
155,RUN59_SA,MiSeq,Miseq-500cycV2,140109_M01106_0059_000000000-A6PML,20140109,0
156,RUN57_p1073_o837,MiSeq,Miseq-500cycV2,131216_M01106_0057_000000000-A5HD3,20131216,0
171,RUN89B,HiSeq2500,SR100_index,140122_SN7001357_0082_AC3JVLACXX,20140122,2260815123
181,RUN95_181,HiSeq2500,PE100_index,140214_SN7001357_0086_BC3FBWACXX,20140214,6334472792
182,RUN96_182,HiSeq2500,SR100_index,140227_D00418_0011_AC3NLDACXX,20140227,1814314239
184,RUN88_3,HiSeq2500,SR100_index,140214_SN7001357_0085_AC3J0YACXX,20140214,3233403856
185,RUN97_185,HiSeq2500,SR100_index,140304_SN7001357_0088_AC3NPNACXX,20140304,2491850355
186,RUN98_186,HiSeq2000,SR100_index,140304_SN7001357_0089_BC3HCNACXX,20140304,1896009038
187,RUN91_2,HiSeq2500,SR100_index,140220_SN7001357_0087_AC3NMBACXX,20140220,2886060901
189,RUN99_189,HiSeq2500,PE100_index,140311_SN7001357_0092_AC3FEVACXX,20140311,4122723806
190,RUN100_190,HiSeq2500,SR100_index,140318_D00418_0012_AC3N97ACXX,20140318,2653689920
191,RUN60_SA,MiSeq,Miseq-500cycV2,140228_M01106_0060_000000000-A6GLG,20140228,0
192,RUN61_192,MiSeq,Miseq-300cycV2,140304_M01106_0061_000000000-A5HD1,20140304,0
193,RUN101_193,HiSeq2000,SR50_index,140319_SN1043_0163_BC3NGUACXX,20140319,0
194,RUN105_194,HiSeq2500,SR100_index,140318_D00418_0013_BC3NU6ACXX,20140318,2082337398
195,RUN103_195,HiSeq2500,PE100_index,140414_SN7001357_0096_BC426DACXX,20140414,4400923140
196,RUN104_196,HiSeq2000,SR100_index,140326_SN7001357_0094_AC3VCTACXX,20140326,2820784033
197,RUN102_197,HiSeq2500,SR50_index,140311_SN7001357_0093_BC3HJ5ACXX,20140311,2756220974
198,Run62_198,MiSeq,Miseq-500cycV2,140306_M01106_0062_000000000_A59KB,20140306,0
199,RUN63_199,MiSeq,Miseq-500cycV2,140311_M01106_0063_000000000-A6VVY,20140311,0
200,Run64_200,MiSeq,Miseq-500cycV2,140314_M01106_0064_000000000_A8F34,20140314,0
201,RUN106_201,HiSeq2000,SR100_index,140417_SN1043_0164_BC3NVHACXX,20140417,10510188616
202,Run65_202,MiSeq,Miseq-500cycV2,140317_M01106_0065_000000000-A8EVP,20140317,0
203,RUN107_203,HiSeq2500,SR100_index,140416_D00418_0014_AC4DL6ACXX,20140416,2622819576
204,RUN101_repeat,HiSeq2500,SR50_index,140403_SN7001357_0095_AC3V8BACXX,20140403,7731216330
205,RUN108_205,HiSeq2500,SR50_index,140416_D00418_0015_BC498MACXX,20140416,1661625047
207,RUN67_207,MiSeq,Miseq-500cycV2,140404_M01106_0067_000000000-A7MPY,20140404,0
208,RUN109_208,HiSeq2500,PE100_index,140514_SN7001357_0098_AC43UMACXX,20140514,4872589280
209,RUN110_209,HiSeq2500,SR50_index,140502_SN7001357_0097_AC4DUUACXX,20140502,11932950063
210,RUN111_210,HiSeq2500,SR100_index,140516_D00418_0018_AC4DT6ACXX,20140516,1696575668
211,RUN68_211,MiSeq,Miseq-600cycV3,140411_M01106_0068_000000000-A5KRE,20140411,0
212,RUN69_212,MiSeq,Miseq-600cycV3,140416_M01106_0069_000000000-A8RUW,20140416,0
213,RUN106_repeat,HiSeq2500,SR100_index,140425_D00418_0016_BC3N63ACXX,20140425,2087581046
215,RUN112_215,HiSeq2500,PE100_index,140514_SN7001357_0099_BC4887ACXX,20140514,3481666916
216,RUN113_216,HiSeq2500,PE100_index,140516_D00418_0019_BC44THACXX,20140516,5642009016
217,RUN114_217,HiSeq2000,PE100_index,140522_SN1043_0170_AC48D0ACXX,20140522,4451990892
218,RUN115_218,HiSeq2000,SR100_index,140606_SN1043_0171_AC4E47ACXX,20140606,1668913927
219,RUN72_SA_1,MiSeq,Miseq-300cycV2,140509_M01106_0072_000000000-A8R3K,20140509,0
220,RUN71_LP,MiSeq,Miseq-500cycV2,140507_M01106_0071_000000000-A8YKA,20140507,0
221,RUN74_LP,MiSeq,Miseq-600cycV3,140516_M01106_0074_000000000-A8RVF,20140516,0
222,RUN116_222,HiSeq2500,PE100_index,140530_SN7001357_0100_AC4AHAACXX,20140530,3782476936
224,RUN117_224,HiSeq2500,PE100_index,140530_SN7001357_0101_BC49RCACXX,20140530,4758861782
225,RUN118_225,HiSeq2500,PE100_index,140606_D00418_0020_AC4A2WACXX,20140606,3761802842
226,RUN119_226,HiSeq2000,SR100_index,140606_SN1043_0172_BC4DY1ACXX,20140606,2721832939
227,RUN120_227,HiSeq2500,SR100_index,140606_D00418_0021_BC3K2TACXX,20140606,1550067148
228,RUN72_SA_2,MiSeq,Miseq-50cycV2,140509_M10116_0072_000000000-A8R3K,20140509,0
229,RUN121_229,HiSeq2500,SR100_index,140619_SN7001357_0102_AC4E97ACXX,20140619,3175624629
230,RUN122_230,HiSeq2500,SR100_index,140625_D00418_0022_AC5395ACXX,20140625,2186039422
231,RUN123_231,HiSeq2500,PE100_index,140619_SN7001357_0103_BC4E0VACXX,20140619,4223315584
232,RUN124_232,HiSeq2500,SR100_index,140625_D00418_0023_BC534MACXX,20140625,2588024677
234,RUN125_234,HiSeq2500,SR100_index,140704_D00418_0024_AC534NACXX,20140704,2259068981
235,RUN126_235,HiSeq2500,PE100_index,140626_SN7001357_0106_AC4HL5ACXX,20140626,6002362492
236,RUN127_236,HiSeq2500,PE100_index,140717_SN7001357_0110_BC4589ACXX,20140717,3545237830
238,RUN128_238,HiSeq2500,SR100_index,140723_SN7001357_0111_AC55V5ACXX,20140723,2588793310
239,RUN129,HiSeq2500,PE100_index,140731_SN7001357_0112_AC4HJ7ACXX,20140731,3651468766
240,RUN130_240,HiSeq2500,PE100_index,140718_D00418_0025_AC4HMLACXX,20140718,5199967534
242,RUN78,MiSeq,Miseq-300cycV2,20140708_M01106_0078_000000000-AA5R9,20140708,0
243,Run81_243,MiSeq,Miseq-300cycV2,140717_M01106_0081_000000000_A9PDP,20140717,0
244,Run82_244,MiSeq,Miseq-300cycV2,140721_M01106_0082_000000000_A9RKE,20140721,0
245,RUN131_245,HiSeq2500,SR100_index,140731_D00418_0026_AC5636ACXX,20140731,2533040873
246,RUN132_246,HiSeq2500,PE100_index,140731_SN7001357_0113_BC4GW6ACXX,20140731,2866719254
247,Run83_247,MiSeq,Miseq-500cycV2,140722_M01106_0083_000000000-A9NA2,20140722,0
248,Run84_248,MiSeq,Miseq-500cycV2,140724_M01106_0084_000000000-A9P00,20140724,0
249,Run85_249,MiSeq,Miseq-500cycV2,140729_M01106_0085_000000000-AA63C,20140729,0
250,RUN133_250,HiSeq2500,PE100_index,140828_SN7001357_0116_AC50N6ACXX,20140828,4793469274
251,RUN134_251,HiSeq2500,SR100_index,140814_SN7001357_0114_AC56PYACXX,20140814,2316421387
252,RUN135_252,HiSeq2500,PE100_index,140807_D00418_0027_AC4H8WACXX,20140807,4093201010
253,RUN136_253,HiSeq2500,PE100_index,140807_D00418_0028_BC4HARACXX,20140807,5380498342
254,RUN137_254,HiSeq2500,SR100_index,140814_SN7001357_0115_BC5341ACXX,20140814,2039169999
255,RUN138_255,HiSeq2500,SR100_index,140822_D00418_0031_AC55DJACXX,20140822,3985122706
256,RUN139_256,HiSeq2500,PE100_index,140828_SN7001357_0117_BC52NKACXX,20140828,4572411470
257,RUN86_257,MiSeq,Miseq-300cycV2,140811_M01106_0086_000000000-AA67U,20140811,0
258,RUN140_258,HiSeq2500,SR100_index,140822_D00418_0032_BC577VACXX,20140822,1687573391
259,RUN141_259,HiSeq2500,SR100_index,140901_D00418_0033_AC40R9ANXX,20140901,2324858148
260,RUN142_260,HiSeq2500,SR100_index,140911_SN7001357_0118_AC5BJ6ACXX,20140911,5183252838
261,RUN143_261,HiSeq2500,PE100_index,140911_D00418_0034_AC5KMKANXX,20140911,4734309150
262,RUN144_262,HiSeq2500,SR100_index,140924_SN7001357_0119_AC5CG5ACXX,20140924,3640759669
263,RUN145_263,HiSeq2500,PE100_index,140923_D00418_0035_BC5E9CANXX,20140923,6396551924
264,RUN146_264,HiSeq2500,PE100_index,141024_D00418_0038_BC5KRKANXX,20141024,4880347786
265,RUN87_265,MiSeq,Miseq-600cycV3,140905_M01106_0087_000000000-AA7EL,20140905,0
266,RUN147_266,HiSeq2500,SR100_index,140924_SN7001357_0120_BC5J2CACXX,20140924,1876680669
267,RUN148_267,HiSeq2500,SR100_index,141007_D00418_0036_Ac5lpwanxx,20141007,2559839184
268,RUN149_268,HiSeq2500,SR100_index,141007_D00418_0037_Bc5m0banxx,20141007,1791481064
272,RUN151_272,HiSeq2500,SR100_index,141107_D00418_0040_AC5LCRANXX,20141107,3517931277
276,RUN88_276,MiSeq,Miseq-600cycV3,141024_M01106_0088_000000000-AA3N2,20141024,0
277,RUN152_277,HiSeq2500,PE100_index,141107_D00418_0041_BC5MRRANXX,20141107,3789885554
279,RUN154_279,HiSeq2500,SR100_index,141128_D00418_0044_AC5M0GANXX,20141128,1825822655
280,RUN155_280,HiSeq2500,SR100_index,141211_700523F_0015_AC67FKANXX,20141211,1673347727
282,RUN156_282,HiSeq2500,PE100_index,141210_D00418_0046_BC6KLJANXX,20141210,3025517746
283,RUN91_283,MiSeq,Miseq-600cycV3,141114_M01106_0091_000000000-AC360,20141114,0
284,RUN93,MiSeq,Miseq-500cycV2,141124_M01106_0093_000000000-ABM3M,20141124,0
285,RUN94,MiSeq,Miseq-500cycV2,141126_M01106_0094_000000000-ABMTY,20141126,0
286,RUN90_286,MiSeq,Miseq-300cycV2,141111_M01106_0090_000000000-ABHG8,20141111,0
287,RUN157_287,HiSeq2500,PE100_index,141219_D00418_0047_AC6H8BANXX,20141219,3926448856
288,RUN158,HiSeq2500,SR100_index,141211_700523F_0016_BC683YANXX,20141211,1831754335
289,RUN153_289,HiSeq2500,PE100_index,141209_D00418_0045_AC6KEMANXX,20141209,3592805558
290,RUN95_290,MiSeq,Miseq-500cycV2,141202_M01106_0095_000000000-ABPCP,20141202,0
291,RUN96_291,MiSeq,Miseq-500cycV2,141203_M01106_0096_000000000-ABGK3,20141203,0
292,RUN97_292,MiSeq,Miseq-500cycV2,141209_M01106_0097_000000000-ACC9D,20141209,0
294,RUN159,HiSeq2500,SR100_index,141219_D00418_0048_BC6A1YANXX,20141219,1570906034
295,RUN99_295,MiSeq,Miseq-500cycV2,141211_M01106_0099_000000000-ACBTN,20141211,0
296,RUN100_296,MiSeq,Miseq-500cycV2,141215_M01106_0100_000000000-ABGJ3,20141215,0
297,RUN101_297,MiSeq,Miseq-50cycV2,141217_M01106_0101_000000000-ACC9N,20141217,0
298,RUN102_298,MiSeq,Miseq-500cycV2,141219_M01106_0102_000000000-ACC85,20141219,0
299,RUN160,HiSeq2500,SR100_index,150108_D00418_0049_BC685WANXX,20150108,2551740006
300,RUN161,HiSeq2500,PE100_index,150108_700523F_0017_AC6H0LANXX,20150108,6352586730
301,RUN162,HiSeq2500,PE100_index,150108_700523F_0018_BC6KARANXX,20150108,4605598654
302,RUN163,HiSeq2500,PE125_index,150122_700523F_0019_AC6GV5ANXX,20150122,8468081506
303,RUN164,HiSeq2500,SR125_index,150122_D00418_0050_AC67FUANXX,20150122,3033825735
304,RUN103_304,MiSeq,Miseq-300cycV2,150113_M01106_0103_000000000-ABGAL,20150113,0
306,RUN104_306,MiSeq,Miseq-500cycV2,150116_M01106_0104_000000000-ABFKT,20150116,0
307,RUN166,HiSeq2500,SR125_index,150205_D00418_0052_AC674FANXX,20150205,2907228411
308,RUN167,HiSeq2500,PE125_index,150213_700523F_0020_AC6KHNANXX,20150213,5569089016
309,RUN168,HiSeq2500,SR125_index,150213_D00418_0055_BC6A4AANXX,20150213,2671796416
310,RUN105_310,MiSeq,Miseq-500cycV2,150203_M01106_0105_000000000-ABGK6,20150203,0
312,RUN169,HiSeq2500,PE125_index,150213_700523F_0021_BC6KJ9ANXX,20150213,11554142874
313,RUN170,HiSeq2500,SR125_index,150303_700523F_0023_AC66T0ANXX,20150303,3267045482
314,RUN171,HiSeq2500,SR125_index,150225_700523F_0022_AC685DANXX,20150225,1990577756
315,RUN172,HiSeq2500,PE125_index,150226_D00418_0056_AC6KLUANXX,20150226,4033681248
316,RUN173,HiSeq2500,PE125_index,150304_D00418_0057_AC6KLLANXX,20150304,4817496650
317,RUN174,HiSeq2500,PE125_index,150309_700523F_0024_AC6KH4ANXX,20150309,13050341368
318,RUN175,HiSeq2500,PE125_index,150320_700523F_0026_AC6KBJANXX,20150320,4200020840
319,RUN176,HiSeq2500,SR125_index,150309_700523F_0025_BC67G2ANXX,20150309,8930932079
320,RUN177,HiSeq2500,SR125_index,150320_700523F_0027_BC67G3ANXX,20150320,3437022335
321,RUN178,HiSeq2500,SR125_index,150417_700523F_0029_BC6A22ANXX,20150417,6627271621
322,RUN179,HiSeq2500,PE125_index,150326_D00418_0058_AC6DKYANXX,20150326,4268765060
323,RUN180,HiSeq2500,SR125_index,150408_D00418_0060_AC67GKANXX,20150408,2256057234
325,RUN182,HiSeq2500,PE125_index,150430_D00418_0062_AC6UGTANXX,20150430,4596853064
326,RUN183,HiSeq2500,SR50_index,150408_D00418_0059_BC67N0ANXX,20150408,10628970719
327,RUN107_327,MiSeq,Miseq-600cycV3,150408_M01106_0107_000000000-ACKWJ,20150408,0
328,RUN184,HiSeq2500,SR125_index,150430_D00418_0063_BC67FGANXX,20150430,2417914199
329,RUN108_329,MiSeq,Miseq-300cycV2,150415_M01106_0108_000000000-AEE9A,20150415,0
330,RUN181R,HiSeq2500,PE125_index,150415_D00418_0061_BC6KG7ANXX,20150415,3471992520
331,RUN109_331,MiSeq,Miseq-600cycV3,150417_M01106_0109_000000000-A87LU,20150417,0
332,RUN185,HiSeq2500,PE125_index,150508_D00418_0064_AC6KGGANXX,20150508,4030062840
333,RUN110_333,MiSeq,Miseq-300cycV2,150420_M01106_0110_000000000-AEEB1,20150420,0
334,RUN111_334,MiSeq,Miseq-300cycV2,150427_M01106_0111_000000000-AEEAT,20150427,0
335,RUN186,HiSeq2500,SR125_index,150508_D00418_0065_BC67FJANXX,20150508,1701257246
336,RUN187,HiSeq2500,PE125_index,150521_D00418_0067_BC6T37ANXX,20150521,3606921582
337,RUN188,HiSeq2500,SR125_index,150521_D00418_0066_AC6865ANXX,20150521,1903678860
338,RUN112_338,MiSeq,Miseq-300cycV2,150506_M01106_0112_000000000-AEFOL,20150506,0
339,RUN113_339,MiSeq,Miseq-600cycV3,150507_M01106_0113_000000000-ACRB9,20150507,0
341,RUN189,HiSeq2500,SR125_index,150605_D00418_0068_AC684GANXX,20150605,2564301357
342,RUN190,HiSeq2500,PE125_index,150618_700523F_0031_AC6UMYANXX,20150618,3998286622
343,RUN191,HiSeq2500,SR125_index,150605_700523F_0030_BC6A1TANXX,20150605,3434455875
345,RUN192,HiSeq2500,SR125_index,150619_D00418_0069_AC67GBANXX,20150619,4813673098
346,RUN193,HiSeq2500,SR125_index,150619_D00418_0070_BC67N3ANXX,20150619,3001380101
348,RUN195,HiSeq2500,PE125_index,150626_700523F_0033_AC6T4EANXX,20150626,15239280256
349,RUN196,HiSeq2500,SR125_index,150626_700523F_0034_BC6850ANXX,20150626,2953934666
350,RUN197,HiSeq2500,SR125_index,150618_700523F_0032_BC67GTANXX,20150618,3112530078
351,RUN116_351,MiSeq,Miseq-50cycV2,150605_M01106_0116_000000000-AFJGM,20150605,0
352,RUN117_352,MiSeq,Miseq-50cycV2,150609_M01106_0117_000000000-AF167,20150609,0
354,RUN198,HiSeq2500,PE125_index,150714_700523F_0035_BC6VEKANXX,20150714,15678760770
358,RUN199,HiSeq2500,SR125_index,150703_D00418_0071_AC6A1UANXX,20150703,1514083645
360,RUN201,HiSeq2500,SR125_index,150709_D00418_0074_BC683WANXX,20150709,5432576809
361,RUN202,HiSeq2500,SR125_index,150717_D00418_0075_AC66RAANXX,20150717,2338257245
362,RUN119_362,MiSeq,Miseq-600cycV3,150623_M01106_0119_000000000-AF1CE,20150623,0
363,RUN120_363,MiSeq,Miseq-600cycV3,150625_M01106_0120_000000000-AG294,20150625,0
364,RUN121_364,MiSeq,Miseq-50cycV2,150630_M01106_0121_000000000-AEMKP,20150630,0
366,RUN207,HiSeq2500,PE125_index,150731_700523F_0037_BC6T3BANXX,20150731,5321678316
369,RUN203,HiSeq2500,SR125_index,150723_D00418_0077_AC7UGJANXX,20150723,1986105058
370,RUN200_rerun,HiSeq2500,SR125_index,150709_D00418_0073_AC67G6ANXX,20150709,3755682166
372,RUN122_372,MiSeq,Miseq-600cycV3,150710_M01106_0122_000000000-AD7H6,20150710,0
373,RUN204,HiSeq2500,SR125_index,150717_D00418_0076_BC6853ANXX,20150717,3350055993
374,RUN123_374,MiSeq,Miseq-500cycV2,150715_M01106_0123_000000000-AGHLH,20150715,0
375,RUN205,HiSeq2500,SR125_index,150723_D00418_0078_BC67G8ANXX,20150723,2762512126
376,RUN206,HiSeq2500,SR125_index,150731_700523F_0036_AC7P6GANXX,20150731,3631596603
377,RUN208,HiSeq2500,PE125_index,150731_D00418_0079_AC71KDANXX,20150731,5812770777
378,RUN209,HiSeq2500,PE125_index,150731_D00418_0080_BC7H66ANXX,20150731,3697050884
379,RUN210,HiSeq2500,SR125_index,150812_D00418_0081_AC7P87ANXX,20150812,3303396476
381,RUN211,HiSeq2500,SR125_index,150812_D00418_0082_BC7P8KANXX,20150812,2546545388
383,RUN212,HiSeq2500,PE125_index,150821_D00418_0083_AC7G9GANXX,20150821,6147873366
384,RUN124_384,MiSeq,Miseq-500cycV2,150729_M01106_0124_000000000-AGHGF,20150729,0
385,RUN125_385,MiSeq,Miseq-600cycV3,150731_M01106_0125_000000000-AGDPG,20150731,0
389,RUN213,HiSeq2500,SR125_index,150821_D00418_0084_BC7TWDANXX,20150821,2126032862
390,RUN214,HiSeq2500,SR125_index,150904_D00418_0085_AC8090ANXX,20150904,2727480900
393,RUN215,HiSeq2500,PE125_index,150910_D00418_0086_AC7H2YANXX,20150910,3005990978
394,NS_R11,NextSeq,SR150_HIGH,150819_NS500415_0011_AHG3JHBGXX,20150819,0
398,RUN216,HiSeq2500,SR125_index,150910_D00418_0087_BC8094ANXX,20150910,2614279621
400,RUN130_400,MiSeq,Miseq-600cycV3,150827_M01106_0130_000000000-AH5V3,20150827,0
401,RUN131_401,MiSeq,Miseq-300cycV2,150831_M01106_0131_000000000-AEMKK,20150831,0
402,RUN217,HiSeq2500,PE125_index,151016_700523F_0041_AC8022ANXX,20151016,4719301686
